Año,Región,Mes,Provincia,Área Protegida,Total,Residentes,No residentes
2012,Litoral,Enero,Entre Ríos,Pre Delta,6239,6136,103
2012,Litoral,Enero,Formosa,Formosa,2,2,0
2012,Litoral,Enero,Formosa,Río Pilcomayo,2004,1979,25
2012,Litoral,Enero,Misiones,Iguazú,190150,131720,58430
2012,Litoral,Febrero,Chaco,Chaco,340,324,16
2012,Litoral,Febrero,Corrientes,Mburucuyá,368,356,12
2012,Litoral,Febrero,Entre Ríos,El Palmar,24036,23945,91
2012,Litoral,Febrero,Entre Ríos,Pre Delta,4435,4402,33
2012,Litoral,Febrero,Formosa,Formosa,2,2,0
2012,Litoral,Febrero,Formosa,Río Pilcomayo,776,770,6
2012,Litoral,Febrero,Misiones,Iguazú,144324,89632,54692
2012,Litoral,Marzo,Chaco,Chaco,210,202,8
2012,Litoral,Marzo,Corrientes,Mburucuyá,182,161,21
2012,Litoral,Marzo,Entre Ríos,El Palmar,7622,7560,62
2012,Litoral,Marzo,Entre Ríos,Pre Delta,3654,3636,18
2012,Litoral,Marzo,Formosa,Formosa,2,2,0
2012,Litoral,Marzo,Formosa,Río Pilcomayo,363,352,11
2012,Litoral,Marzo,Misiones,Iguazú,91626,44448,47178
2012,Litoral,Abril,Chaco,Chaco,521,466,55
2012,Litoral,Abril,Corrientes,Mburucuyá,326,322,4
2012,Litoral,Abril,Entre Ríos,El Palmar,18956,18807,149
2012,Litoral,Abril,Entre Ríos,Pre Delta,7844,7787,57
2012,Litoral,Abril,Formosa,Formosa,28,28,0
2012,Litoral,Abril,Formosa,Río Pilcomayo,422,405,17
2012,Litoral,Abril,Misiones,Iguazú,119197,77554,41643
2012,Litoral,Mayo,Chaco,Chaco,595,568,27
2012,Litoral,Mayo,Corrientes,Mburucuyá,241,231,10
2012,Litoral,Mayo,Entre Ríos,El Palmar,7746,7686,60
2012,Litoral,Mayo,Entre Ríos,Pre Delta,5021,5004,17
2012,Litoral,Mayo,Formosa,Formosa,0,0,0
2012,Litoral,Mayo,Formosa,Río Pilcomayo,264,234,30
2012,Litoral,Mayo,Misiones,Iguazú,68529,41676,26853
2012,Litoral,Junio,Chaco,Chaco,571,551,20
2012,Litoral,Junio,Corrientes,Mburucuyá,102,100,2
2012,Litoral,Junio,Entre Ríos,El Palmar,4473,4436,37
2012,Litoral,Junio,Entre Ríos,Pre Delta,5049,5023,26
2012,Litoral,Junio,Formosa,Formosa,6,6,0
2012,Litoral,Junio,Formosa,Río Pilcomayo,252,245,7
2012,Litoral,Junio,Misiones,Iguazú,59737,35983,23754
2012,Litoral,Julio,Chaco,Chaco,1201,1165,36
2012,Litoral,Julio,Corrientes,Mburucuyá,618,607,11
2012,Litoral,Julio,Entre Ríos,El Palmar,22267,22218,49
2012,Litoral,Julio,Entre Ríos,Pre Delta,12282,12191,91
2012,Litoral,Julio,Formosa,Formosa,26,26,0
2012,Litoral,Julio,Formosa,Río Pilcomayo,1356,1333,23
2012,Litoral,Julio,Misiones,Iguazú,160112,126626,33486
2012,Litoral,Agosto,Chaco,Chaco,463,445,18
2012,Litoral,Agosto,Corrientes,Mburucuyá,192,190,2
2012,Litoral,Agosto,Entre Ríos,El Palmar,7768,7717,51
2012,Litoral,Agosto,Entre Ríos,Pre Delta,5862,5817,45
2012,Litoral,Agosto,Formosa,Formosa,24,24,0
2012,Litoral,Agosto,Formosa,Río Pilcomayo,476,459,17
2012,Litoral,Agosto,Misiones,Iguazú,91451,58645,32806
2012,Litoral,Septiembre,Chaco,Chaco,593,574,19
2012,Litoral,Septiembre,Corrientes,Mburucuyá,276,259,17
2012,Litoral,Septiembre,Entre Ríos,El Palmar,16379,16312,67
2012,Litoral,Septiembre,Entre Ríos,Pre Delta,8708,8640,68
2012,Litoral,Septiembre,Formosa,Formosa,19,17,2
2012,Litoral,Septiembre,Formosa,Río Pilcomayo,2119,2106,13
2012,Litoral,Septiembre,Misiones,Iguazú,107015,74186,32829
2012,Litoral,Octubre,Chaco,Chaco,502,494,8
2012,Litoral,Octubre,Corrientes,Mburucuyá,200,189,11
2012,Litoral,Octubre,Entre Ríos,El Palmar,18151,18091,60
2012,Litoral,Octubre,Entre Ríos,Pre Delta,4563,4528,35
2012,Litoral,Octubre,Formosa,Formosa,15,15,0
2012,Litoral,Octubre,Formosa,Río Pilcomayo,1641,1636,5
2012,Litoral,Octubre,Misiones,Iguazú,122874,80987,41887
2012,Litoral,Noviembre,Chaco,Chaco,432,417,15
2012,Litoral,Noviembre,Corrientes,Mburucuyá,175,171,4
2012,Litoral,Noviembre,Entre Ríos,El Palmar,14135,14031,104
2012,Litoral,Noviembre,Entre Ríos,Pre Delta,5957,5911,46
2012,Litoral,Noviembre,Formosa,Formosa,15,15,0
2012,Litoral,Noviembre,Formosa,Río Pilcomayo,173,162,11
2012,Litoral,Noviembre,Misiones,Iguazú,108144,56617,51527
2012,Litoral,Diciembre,Chaco,Chaco,226,214,12
2012,Litoral,Diciembre,Corrientes,Mburucuyá,214,209,5
2012,Litoral,Diciembre,Entre Ríos,El Palmar,7284,7207,77
2012,Litoral,Diciembre,Entre Ríos,Pre Delta,4603,4567,36
2012,Litoral,Diciembre,Formosa,Formosa,3,3,0
2012,Litoral,Diciembre,Formosa,Río Pilcomayo,340,338,2
2012,Litoral,Diciembre,Misiones,Iguazú,86645,39563,47082
2012,Norte,Enero,Jujuy,Calilegua,1871,1716,155
2012,Norte,Enero,Jujuy,Laguna de los Pozuelos,69,57,12
2012,Norte,Enero,La Rioja,Talampaya,4179,3618,561
2012,Norte,Enero,Salta,Baritú,7,0,7
2012,Norte,Enero,Salta,El Rey,61,50,11
2012,Norte,Enero,Salta,Los Cardones,11482,9227,2255
2012,Norte,Enero,Salta,Pizarro,31,31,0
2012,Norte,Enero,Santiago del Estero,Copo,21,21,0
2012,Norte,Enero,Tucumán,Aconquija,769,767,2
2012,Norte,Febrero,Jujuy,Calilegua,1252,1126,126
2012,Norte,Febrero,Jujuy,Laguna de los Pozuelos,19,12,7
2012,Norte,Febrero,La Rioja,Talampaya,2809,2424,385
2012,Norte,Febrero,Salta,Baritú,18,0,18
2012,Norte,Febrero,Salta,El Rey,21,18,3
2012,Norte,Febrero,Salta,Los Cardones,9779,7784,1995
2012,Norte,Febrero,Salta,Pizarro,17,17,0
2012,Norte,Febrero,Santiago del Estero,Copo,6,6,0
2012,Norte,Febrero,Tucumán,Aconquija,182,180,2
2012,Norte,Marzo,Jujuy,Calilegua,351,267,84
2012,Norte,Marzo,Jujuy,Laguna de los Pozuelos,34,8,26
2012,Norte,Marzo,La Rioja,Talampaya,2690,2121,569
2012,Norte,Marzo,Salta,Baritú,0,0,0
2012,Norte,Marzo,Salta,El Rey,27,12,15
2012,Norte,Marzo,Salta,Los Cardones,8401,6712,1689
2012,Norte,Marzo,Salta,Pizarro,43,43,0
2012,Norte,Marzo,Santiago del Estero,Copo,20,20,0
2012,Norte,Marzo,Tucumán,Aconquija,51,50,1
2012,Norte,Abril,Jujuy,Calilegua,712,619,93
2012,Norte,Abril,Jujuy,Laguna de los Pozuelos,30,28,2
2012,Norte,Abril,La Rioja,Talampaya,7748,7334,414
2012,Norte,Abril,Salta,Baritú,11,0,11
2012,Norte,Abril,Salta,El Rey,34,28,6
2012,Norte,Abril,Salta,Los Cardones,14864,11189,3675
2012,Norte,Abril,Salta,Pizarro,22,22,0
2012,Norte,Abril,Santiago del Estero,Copo,25,25,0
2012,Norte,Abril,Tucumán,Aconquija,0,0,0
2012,Norte,Mayo,Jujuy,Calilegua,322,293,29
2012,Norte,Mayo,Jujuy,Laguna de los Pozuelos,11,7,4
2012,Norte,Mayo,La Rioja,Talampaya,4541,4378,163
2012,Norte,Mayo,Salta,Baritú,11,11,0
2012,Norte,Mayo,Salta,El Rey,77,67,10
2012,Norte,Mayo,Salta,Los Cardones,2449,1786,663
2012,Norte,Mayo,Salta,Pizarro,5,5,0
2012,Norte,Mayo,Santiago del Estero,Copo,25,0,25
2012,Norte,Mayo,Tucumán,Aconquija,23,23,0
2012,Norte,Junio,Jujuy,Calilegua,447,428,19
2012,Norte,Junio,Jujuy,Laguna de los Pozuelos,48,37,11
2012,Norte,Junio,La Rioja,Talampaya,3147,3084,63
2012,Norte,Junio,Salta,Baritú,75,65,11
2012,Norte,Junio,Salta,El Rey,85,83,2
2012,Norte,Junio,Salta,Los Cardones,4283,3414,869
2012,Norte,Junio,Salta,Pizarro,4,4,0
2012,Norte,Junio,Santiago del Estero,Copo,125,125,0
2012,Norte,Junio,Tucumán,Aconquija,95,95,0
2012,Norte,Julio,Jujuy,Calilegua,3109,2986,123
2012,Norte,Julio,Jujuy,Laguna de los Pozuelos,12,9,3
2012,Norte,Julio,La Rioja,Talampaya,14030,13762,268
2012,Norte,Julio,Salta,Baritú,201,194,7
2012,Norte,Julio,Salta,El Rey,257,242,15
2012,Norte,Julio,Salta,Los Cardones,14718,13654,1064
2012,Norte,Julio,Salta,Pizarro,44,44,0
2012,Norte,Julio,Santiago del Estero,Copo,35,35,0
2012,Norte,Julio,Tucumán,Aconquija,81,81,0
2012,Norte,Agosto,Jujuy,Calilegua,969,896,73
2012,Norte,Agosto,Jujuy,Laguna de los Pozuelos,16,5,11
2012,Norte,Agosto,La Rioja,Talampaya,5633,5347,286
2012,Norte,Agosto,Salta,Baritú,431,101,331
2012,Norte,Agosto,Salta,El Rey,123,111,12
2012,Norte,Agosto,Salta,Los Cardones,2205,1975,230
2012,Norte,Agosto,Salta,Pizarro,63,63,0
2012,Norte,Agosto,Santiago del Estero,Copo,37,37,0
2012,Norte,Agosto,Tucumán,Aconquija,89,89,0
2012,Norte,Septiembre,Jujuy,Calilegua,1228,1156,72
2012,Norte,Septiembre,Jujuy,Laguna de los Pozuelos,34,19,15
2012,Norte,Septiembre,La Rioja,Talampaya,7118,6892,226
2012,Norte,Septiembre,Salta,Baritú,43,43,0
2012,Norte,Septiembre,Salta,El Rey,194,184,10
2012,Norte,Septiembre,Salta,Los Cardones,1667,1527,140
2012,Norte,Septiembre,Salta,Pizarro,41,41,0
2012,Norte,Septiembre,Santiago del Estero,Copo,31,31,0
2012,Norte,Septiembre,Tucumán,Aconquija,251,248,3
2012,Norte,Octubre,Jujuy,Calilegua,1037,954,83
2012,Norte,Octubre,Jujuy,Laguna de los Pozuelos,65,55,10
2012,Norte,Octubre,La Rioja,Talampaya,6687,6293,394
2012,Norte,Octubre,Salta,Baritú,58,58,0
2012,Norte,Octubre,Salta,El Rey,156,154,2
2012,Norte,Octubre,Salta,Los Cardones,1631,1390,241
2012,Norte,Octubre,Salta,Pizarro,66,63,3
2012,Norte,Octubre,Santiago del Estero,Copo,39,39,0
2012,Norte,Octubre,Tucumán,Aconquija,248,246,2
2012,Norte,Noviembre,Jujuy,Calilegua,1268,1167,101
2012,Norte,Noviembre,Jujuy,Laguna de los Pozuelos,34,17,17
2012,Norte,Noviembre,La Rioja,Talampaya,3877,3301,576
2012,Norte,Noviembre,Salta,Baritú,83,72,11
2012,Norte,Noviembre,Salta,El Rey,107,74,33
2012,Norte,Noviembre,Salta,Los Cardones,1119,799,320
2012,Norte,Noviembre,Salta,Pizarro,25,25,0
2012,Norte,Noviembre,Santiago del Estero,Copo,77,77,0
2012,Norte,Noviembre,Tucumán,Aconquija,190,190,0
2012,Norte,Diciembre,Jujuy,Calilegua,1101,1029,72
2012,Norte,Diciembre,Jujuy,Laguna de los Pozuelos,58,16,42
2012,Norte,Diciembre,La Rioja,Talampaya,1338,981,357
2012,Norte,Diciembre,Salta,Baritú,0,0,0
2012,Norte,Diciembre,Salta,El Rey,62,59,3
2012,Norte,Diciembre,Salta,Los Cardones,349,262,87
2012,Norte,Diciembre,Salta,Pizarro,171,171,0
2012,Norte,Diciembre,Santiago del Estero,Copo,3,3,0
2012,Norte,Diciembre,Tucumán,Aconquija,345,345,0
2012,Patagonia,Enero,Chubut,Lago Puelo,71602,70487,1115
2012,Patagonia,Enero,Chubut,Los Alerces,75691,73984,1707
2012,Patagonia,Enero,La Pampa,Lihué Calel,845,798,47
2012,Patagonia,Enero,Neuquén,Laguna Blanca,406,338,68
2012,Patagonia,Enero,Neuquén,Lanín,14103,13630,473
2012,Patagonia,Enero,Neuquén,Los Arrayanes,3613,3270,343
2012,Patagonia,Enero,Río Negro - Neuquén,Nahuel Huapi,31226,27296,3930
2012,Patagonia,Enero,Santa Cruz,Bosques Petrificados,2086,1844,242
2012,Patagonia,Enero,Santa Cruz,Los Glaciares,110978,53730,57248
2012,Patagonia,Enero,Santa Cruz,Monte León,3092,2815,277
2012,Patagonia,Enero,Santa Cruz,Perito Moreno,338,178,160
2012,Patagonia,Enero,Tierra del Fuego,Tierra del Fuego,58648,32730,25918
2012,Patagonia,Febrero,Chubut,Lago Puelo,35490,34055,1435
2012,Patagonia,Febrero,Chubut,Los Alerces,38484,36824,1660
2012,Patagonia,Febrero,La Pampa,Lihué Calel,963,932,31
2012,Patagonia,Febrero,Neuquén,Laguna Blanca,675,608,67
2012,Patagonia,Febrero,Neuquén,Lanín,9407,9007,400
2012,Patagonia,Febrero,Neuquén,Los Arrayanes,3620,3121,499
2012,Patagonia,Febrero,Río Negro - Neuquén,Nahuel Huapi,26243,21915,4328
2012,Patagonia,Febrero,Santa Cruz,Bosques Petrificados,1024,911,113
2012,Patagonia,Febrero,Santa Cruz,Los Glaciares,85167,41379,43788
2012,Patagonia,Febrero,Santa Cruz,Monte León,1409,1199,210
2012,Patagonia,Febrero,Santa Cruz,Perito Moreno,171,70,101
2012,Patagonia,Febrero,Tierra del Fuego,Tierra del Fuego,37095,18318,18777
2012,Patagonia,Marzo,Chubut,Lago Puelo,7005,6437,568
2012,Patagonia,Marzo,Chubut,Los Alerces,16146,15374,772
2012,Patagonia,Marzo,La Pampa,Lihué Calel,515,499,16
2012,Patagonia,Marzo,Neuquén,Laguna Blanca,327,281,46
2012,Patagonia,Marzo,Neuquén,Lanín,4000,3800,200
2012,Patagonia,Marzo,Neuquén,Los Arrayanes,1894,1550,344
2012,Patagonia,Marzo,Río Negro - Neuquén,Nahuel Huapi,14709,11825,2884
2012,Patagonia,Marzo,Santa Cruz,Bosques Petrificados,505,377,128
2012,Patagonia,Marzo,Santa Cruz,Los Glaciares,59237,26444,32793
2012,Patagonia,Marzo,Santa Cruz,Monte León,528,420,108
2012,Patagonia,Marzo,Santa Cruz,Perito Moreno,83,45,38
2012,Patagonia,Marzo,Tierra del Fuego,Tierra del Fuego,22979,11316,11663
2012,Patagonia,Abril,Chubut,Lago Puelo,6457,6276,181
2012,Patagonia,Abril,Chubut,Los Alerces,8936,8807,129
2012,Patagonia,Abril,La Pampa,Lihué Calel,949,927,22
2012,Patagonia,Abril,Neuquén,Laguna Blanca,1760,1724,36
2012,Patagonia,Abril,Neuquén,Lanín,4900,4700,200
2012,Patagonia,Abril,Neuquén,Los Arrayanes,2920,2704,216
2012,Patagonia,Abril,Río Negro - Neuquén,Nahuel Huapi,16671,13725,2946
2012,Patagonia,Abril,Santa Cruz,Bosques Petrificados,458,435,23
2012,Patagonia,Abril,Santa Cruz,Los Glaciares,38280,23521,14759
2012,Patagonia,Abril,Santa Cruz,Monte León,432,399,33
2012,Patagonia,Abril,Santa Cruz,Perito Moreno,21,15,5
2012,Patagonia,Abril,Tierra del Fuego,Tierra del Fuego,15915,12114,3801
2012,Patagonia,Mayo,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Mayo,Chubut,Los Alerces,119,104,14
2012,Patagonia,Mayo,La Pampa,Lihué Calel,278,270,8
2012,Patagonia,Mayo,Neuquén,Laguna Blanca,617,615,2
2012,Patagonia,Mayo,Neuquén,Lanín,0,0,0
2012,Patagonia,Mayo,Neuquén,Los Arrayanes,1266,1072,194
2012,Patagonia,Mayo,Río Negro - Neuquén,Nahuel Huapi,7319,5911,1408
2012,Patagonia,Mayo,Santa Cruz,Bosques Petrificados,173,169,4
2012,Patagonia,Mayo,Santa Cruz,Los Glaciares,13658,8137,5521
2012,Patagonia,Mayo,Santa Cruz,Monte León,15,15,0
2012,Patagonia,Mayo,Santa Cruz,Perito Moreno,0,0,0
2012,Patagonia,Mayo,Tierra del Fuego,Tierra del Fuego,7104,6070,1034
2012,Patagonia,Junio,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Junio,Chubut,Los Alerces,31,25,6
2012,Patagonia,Junio,La Pampa,Lihué Calel,291,287,4
2012,Patagonia,Junio,Neuquén,Laguna Blanca,207,205,2
2012,Patagonia,Junio,Neuquén,Lanín,1200,1200,0
2012,Patagonia,Junio,Neuquén,Los Arrayanes,882,722,160
2012,Patagonia,Junio,Río Negro - Neuquén,Nahuel Huapi,12638,9625,3013
2012,Patagonia,Junio,Santa Cruz,Bosques Petrificados,90,82,8
2012,Patagonia,Junio,Santa Cruz,Los Glaciares,7146,3636,3510
2012,Patagonia,Junio,Santa Cruz,Monte León,0,0,0
2012,Patagonia,Junio,Santa Cruz,Perito Moreno,0,0,0
2012,Patagonia,Junio,Tierra del Fuego,Tierra del Fuego,4065,2994,1071
2012,Patagonia,Julio,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Julio,Chubut,Los Alerces,224,215,9
2012,Patagonia,Julio,La Pampa,Lihué Calel,517,507,10
2012,Patagonia,Julio,Neuquén,Laguna Blanca,633,629,4
2012,Patagonia,Julio,Neuquén,Lanín,3300,3200,100
2012,Patagonia,Julio,Neuquén,Los Arrayanes,5194,4723,471
2012,Patagonia,Julio,Río Negro - Neuquén,Nahuel Huapi,24854,19562,5292
2012,Patagonia,Julio,Santa Cruz,Bosques Petrificados,162,157,5
2012,Patagonia,Julio,Santa Cruz,Los Glaciares,10082,5851,4231
2012,Patagonia,Julio,Santa Cruz,Monte León,0,0,0
2012,Patagonia,Julio,Santa Cruz,Perito Moreno,0,0,0
2012,Patagonia,Julio,Tierra del Fuego,Tierra del Fuego,10236,8079,2157
2012,Patagonia,Agosto,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Agosto,Chubut,Los Alerces,280,261,19
2012,Patagonia,Agosto,La Pampa,Lihué Calel,297,291,6
2012,Patagonia,Agosto,Neuquén,Laguna Blanca,551,546,5
2012,Patagonia,Agosto,Neuquén,Lanín,1606,1500,106
2012,Patagonia,Agosto,Neuquén,Los Arrayanes,2863,2559,304
2012,Patagonia,Agosto,Río Negro - Neuquén,Nahuel Huapi,15272,10451,4821
2012,Patagonia,Agosto,Santa Cruz,Bosques Petrificados,110,107,3
2012,Patagonia,Agosto,Santa Cruz,Los Glaciares,11695,6398,5297
2012,Patagonia,Agosto,Santa Cruz,Monte León,0,0,0
2012,Patagonia,Agosto,Santa Cruz,Perito Moreno,0,0,0
2012,Patagonia,Agosto,Tierra del Fuego,Tierra del Fuego,10763,8510,2253
2012,Patagonia,Septiembre,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Septiembre,Chubut,Los Alerces,321,303,17
2012,Patagonia,Septiembre,La Pampa,Lihué Calel,606,602,4
2012,Patagonia,Septiembre,Neuquén,Laguna Blanca,893,893,0
2012,Patagonia,Septiembre,Neuquén,Lanín,2400,2400,0
2012,Patagonia,Septiembre,Neuquén,Los Arrayanes,2796,2541,255
2012,Patagonia,Septiembre,Río Negro - Neuquén,Nahuel Huapi,20376,16116,4260
2012,Patagonia,Septiembre,Santa Cruz,Bosques Petrificados,196,179,17
2012,Patagonia,Septiembre,Santa Cruz,Los Glaciares,29199,18752,10447
2012,Patagonia,Septiembre,Santa Cruz,Monte León,0,0,0
2012,Patagonia,Septiembre,Santa Cruz,Perito Moreno,0,0,0
2012,Patagonia,Septiembre,Tierra del Fuego,Tierra del Fuego,13439,10755,2684
2012,Patagonia,Octubre,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Octubre,Chubut,Los Alerces,416,337,78
2012,Patagonia,Octubre,La Pampa,Lihué Calel,1159,1151,8
2012,Patagonia,Octubre,Neuquén,Laguna Blanca,983,925,58
2012,Patagonia,Octubre,Neuquén,Lanín,2700,2700,0
2012,Patagonia,Octubre,Neuquén,Los Arrayanes,3512,3131,381
2012,Patagonia,Octubre,Río Negro - Neuquén,Nahuel Huapi,20805,17372,3433
2012,Patagonia,Octubre,Santa Cruz,Bosques Petrificados,410,102,308
2012,Patagonia,Octubre,Santa Cruz,Los Glaciares,46270,25461,20809
2012,Patagonia,Octubre,Santa Cruz,Monte León,0,0,0
2012,Patagonia,Octubre,Santa Cruz,Perito Moreno,13,9,4
2012,Patagonia,Octubre,Tierra del Fuego,Tierra del Fuego,21354,16239,5115
2012,Patagonia,Noviembre,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Noviembre,Chubut,Los Alerces,917,657,260
2012,Patagonia,Noviembre,La Pampa,Lihué Calel,644,623,21
2012,Patagonia,Noviembre,Neuquén,Laguna Blanca,710,680,30
2012,Patagonia,Noviembre,Neuquén,Lanín,6403,6103,300
2012,Patagonia,Noviembre,Neuquén,Los Arrayanes,4059,3384,675
2012,Patagonia,Noviembre,Río Negro - Neuquén,Nahuel Huapi,27390,22759,4631
2012,Patagonia,Noviembre,Santa Cruz,Bosques Petrificados,770,364,406
2012,Patagonia,Noviembre,Santa Cruz,Los Glaciares,68417,27068,41349
2012,Patagonia,Noviembre,Santa Cruz,Monte León,634,482,152
2012,Patagonia,Noviembre,Santa Cruz,Perito Moreno,96,26,70
2012,Patagonia,Noviembre,Tierra del Fuego,Tierra del Fuego,32460,18150,14310
2012,Patagonia,Diciembre,Chubut,Lago Puelo,0,0,0
2012,Patagonia,Diciembre,Chubut,Los Alerces,4686,4554,132
2012,Patagonia,Diciembre,La Pampa,Lihué Calel,518,477,41
2012,Patagonia,Diciembre,Neuquén,Laguna Blanca,220,206,14
2012,Patagonia,Diciembre,Neuquén,Lanín,1302,1302,0
2012,Patagonia,Diciembre,Neuquén,Los Arrayanes,3606,3090,516
2012,Patagonia,Diciembre,Río Negro - Neuquén,Nahuel Huapi,25632,21059,4573
2012,Patagonia,Diciembre,Santa Cruz,Bosques Petrificados,551,241,310
2012,Patagonia,Diciembre,Santa Cruz,Los Glaciares,62665,23027,39638
2012,Patagonia,Diciembre,Santa Cruz,Monte León,652,496,156
2012,Patagonia,Diciembre,Santa Cruz,Perito Moreno,68,21,47
2012,Patagonia,Diciembre,Tierra del Fuego,Tierra del Fuego,31575,16016,15559
2013,Buenos Aires,Enero,Buenos Aires,Ciervo de los Pantanos,661,661,0
2013,Buenos Aires,Febrero,Buenos Aires,Ciervo de los Pantanos,751,751,0
2013,Buenos Aires,Marzo,Buenos Aires,Ciervo de los Pantanos,675,675,0
2013,Buenos Aires,Abril,Buenos Aires,Ciervo de los Pantanos,1454,1454,0
2013,Buenos Aires,Mayo,Buenos Aires,Ciervo de los Pantanos,1069,1069,0
2013,Buenos Aires,Junio,Buenos Aires,Ciervo de los Pantanos,1370,1370,0
2013,Buenos Aires,Julio,Buenos Aires,Ciervo de los Pantanos,1309,1309,0
2013,Buenos Aires,Agosto,Buenos Aires,Ciervo de los Pantanos,295,295,0
2013,Buenos Aires,Septiembre,Buenos Aires,Ciervo de los Pantanos,1210,1210,0
2013,Buenos Aires,Octubre,Buenos Aires,Ciervo de los Pantanos,1830,1830,0
2013,Buenos Aires,Noviembre,Buenos Aires,Ciervo de los Pantanos,294,294,0
2013,Buenos Aires,Diciembre,Buenos Aires,Ciervo de los Pantanos,216,216,0
2013,Cuyo,Enero,San Juan,El Leoncito,2051,1908,143
2013,Cuyo,Enero,San Juan,San Guillermo,0,0,0
2013,Cuyo,Enero,San Luis,Sierra de las Quijadas,3505,3431,74
2013,Cuyo,Febrero,San Juan,El Leoncito,1607,1525,82
2013,Cuyo,Febrero,San Juan,San Guillermo,0,0,0
2013,Cuyo,Febrero,San Luis,Sierra de las Quijadas,3086,2981,105
2013,Cuyo,Marzo,San Juan,El Leoncito,1984,1854,130
2013,Cuyo,Marzo,San Juan,San Guillermo,0,0,0
2013,Cuyo,Marzo,San Luis,Sierra de las Quijadas,3207,3141,66
2013,Cuyo,Abril,San Juan,El Leoncito,1838,1767,71
2013,Cuyo,Abril,San Juan,San Guillermo,0,0,0
2013,Cuyo,Abril,San Luis,Sierra de las Quijadas,1938,1882,56
2013,Cuyo,Mayo,San Juan,El Leoncito,963,933,30
2013,Cuyo,Mayo,San Juan,San Guillermo,0,0,0
2013,Cuyo,Mayo,San Luis,Sierra de las Quijadas,1027,1001,26
2013,Cuyo,Junio,San Juan,El Leoncito,1016,979,37
2013,Cuyo,Junio,San Juan,San Guillermo,0,0,0
2013,Cuyo,Junio,San Luis,Sierra de las Quijadas,2402,2366,36
2013,Cuyo,Julio,San Juan,El Leoncito,2524,2472,52
2013,Cuyo,Julio,San Juan,San Guillermo,0,0,0
2013,Cuyo,Julio,San Luis,Sierra de las Quijadas,6291,6239,52
2013,Cuyo,Agosto,San Juan,El Leoncito,810,767,43
2013,Cuyo,Agosto,San Juan,San Guillermo,0,0,0
2013,Cuyo,Agosto,San Luis,Sierra de las Quijadas,1721,1681,40
2013,Cuyo,Septiembre,San Juan,El Leoncito,1031,1011,20
2013,Cuyo,Septiembre,San Juan,San Guillermo,0,0,0
2013,Cuyo,Septiembre,San Luis,Sierra de las Quijadas,1659,1622,37
2013,Cuyo,Octubre,San Juan,El Leoncito,1775,1713,62
2013,Cuyo,Octubre,San Juan,San Guillermo,14,14,0
2013,Cuyo,Octubre,San Luis,Sierra de las Quijadas,2204,2127,77
2013,Cuyo,Noviembre,San Juan,El Leoncito,1382,1248,134
2013,Cuyo,Noviembre,San Juan,San Guillermo,13,11,2
2013,Cuyo,Noviembre,San Luis,Sierra de las Quijadas,1125,1070,55
2013,Cuyo,Diciembre,San Juan,El Leoncito,754,647,107
2013,Cuyo,Diciembre,San Juan,San Guillermo,0,0,0
2013,Cuyo,Diciembre,San Luis,Sierra de las Quijadas,418,353,65
2013,Córdoba,Enero,Córdoba,Quebrada del Condorito,2431,2234,197
2013,Córdoba,Febrero,Córdoba,Quebrada del Condorito,1662,1511,151
2013,Córdoba,Marzo,Córdoba,Quebrada del Condorito,2659,2416,243
2013,Córdoba,Abril,Córdoba,Quebrada del Condorito,1994,1824,170
2013,Córdoba,Mayo,Córdoba,Quebrada del Condorito,1651,1484,167
2013,Córdoba,Junio,Córdoba,Quebrada del Condorito,1239,1106,133
2013,Córdoba,Julio,Córdoba,Quebrada del Condorito,2443,2255,188
2013,Córdoba,Agosto,Córdoba,Quebrada del Condorito,1383,1206,177
2013,Córdoba,Septiembre,Córdoba,Quebrada del Condorito,1951,1843,108
2013,Córdoba,Octubre,Córdoba,Quebrada del Condorito,1575,1397,178
2013,Córdoba,Noviembre,Córdoba,Quebrada del Condorito,1270,1050,220
2013,Córdoba,Diciembre,Córdoba,Quebrada del Condorito,767,558,209
2013,Litoral,Enero,Chaco,Chaco,475,444,31
2013,Litoral,Enero,Corrientes,Mburucuyá,513,501,12
2013,Litoral,Enero,Entre Ríos,El Palmar,28743,28625,118
2013,Litoral,Enero,Entre Ríos,Pre Delta,9238,9085,153
2013,Litoral,Enero,Formosa,Formosa,3,3,0
2013,Litoral,Enero,Formosa,Río Pilcomayo,4076,4053,23
2013,Litoral,Enero,Misiones,Iguazú,173069,114185,58884
2013,Litoral,Febrero,Chaco,Chaco,446,438,8
2013,Litoral,Febrero,Corrientes,Mburucuyá,337,328,9
2013,Litoral,Febrero,Entre Ríos,El Palmar,23553,23468,85
2013,Litoral,Febrero,Entre Ríos,Pre Delta,6066,6021,45
2013,Litoral,Febrero,Formosa,Formosa,0,0,0
2013,Litoral,Febrero,Formosa,Río Pilcomayo,1956,1927,29
2013,Litoral,Febrero,Misiones,Iguazú,130239,78104,52135
2013,Litoral,Marzo,Chaco,Chaco,305,300,5
